Item ID	Item value	Change in Kuiper test statistic when item removed
BARD1	14.7707597671852	-0.013833992094861525
BTG2	20.5628369365647	0.031620553359683945
IDUA	16.1537043250677	-0.013833992094861525
ZBTB16	13.2205136203494	0.011289883528084244
ENTPD7	2.02898458248839	0.031620553359683945
GP1BA	16.0834526227677	-0.013833992094861525
LYPD3	17.4880296277299	-0.013833992094861525
YBX2	15.916066863815	-0.013833992094861525
TFCP2L1	15.1282471532693	-0.013833992094861525
TENT5C	21.6321018546547	0.031620553359683945
THNSL2	14.8189862957567	-0.013833992094861525
LFNG	17.0160344232597	-0.013833992094861525
NR4A2	20.3304648010376	0.031620553359683945
HSD11B2	17.7804997791307	-0.0016477357864949083
C5	10.5607768376927	0.031620553359683945
MFSD6	13.8234866353001	-0.013833992094861525
FGGY	11.5791939377782	0.031620553359683945
STAG3	14.2609960607375	-0.013833992094861525
KRT15	16.0158331505425	-0.013833992094861525
CD207	5.74278876006999	0.031620553359683945
EFHD1	16.1200182738505	-0.013833992094861525
PDK2	15.6617734292704	-0.013833992094861525
SPTBN2	15.5027511736988	-0.013833992094861525
