Item ID	Item value	Change in Kuiper test statistic when item removed
CEBPA	9.57596032276391	0.014248320892841448
BTG2	14.5628369365647	-0.0065869899756910155
CDKN1A	15.040253963567	-0.0065869899756910155
RGS16	17.1460340119279	-0.0065869899756910155
HSPA4L	16.4077403245411	-0.0065869899756910155
SLC7A11	23.1237918653369	0.016668823977797398
ACVR1B	12.1686453979227	-0.0065869899756910155
PPM1D	15.5425034539472	-0.0065869899756910155
SAT1	21.0676183652039	-0.0033121916842797083
TOB1	12.1316087484319	-0.0065869899756910155
ZFP36L1	13.0612524880888	-0.0065869899756910155
PIDD1	10.1041771929653	0.013742071881607643
DRAM1	22.3648294211958	0.016668823977797398
RAB40C	10.9133715016491	0.013742071881607643
CASP1	0.66609236338702	0.016668823977797342
CLCA2	23.639755677731	0.016668823977797398
HMOX1	23.0651165099019	0.016668823977797398
SFN	21.0590635706961	-0.0033121916842797083
BAK1	20.3115025493145	-0.0065869899756910155
IER5	19.4009450383969	-0.0065869899756910155
RALGDS	10.1250175670364	0.013742071881607643
POLH	20.7223594098583	-0.0065869899756910155
IER3	14.5984230901024	-0.0065869899756910155
S100A10	22.4666779015849	0.016668823977797398
CDKN2B	20.8108388124413	-0.0065869899756910155
GPX2	22.7527130765392	0.016668823977797398
JUN	15.9131694027589	-0.0065869899756910155
TSC22D1	10.2789688906122	0.013742071881607643
GADD45A	17.9168514546077	-0.0065869899756910155
ABCC5	2.06957868392833	0.016668823977797342
ZBTB16	7.22051362034945	0.016668823977797342
AEN	19.9600158858876	-0.0065869899756910155
FOS	12.1170631759686	-0.0065869899756910155
BAIAP2	9.50119291809618	0.014248320892841448
KLF4	8.20839192723727	0.016668823977797342
BMP2	9.41478171544503	0.014248320892841448
RAP2B	20.4539403937301	-0.0065869899756910155
KRT17	18.6030727907815	-0.0065869899756910155
TRAF4	17.1463276290453	-0.0065869899756910155
DDIT3	16.0256985086469	-0.0065869899756910155
TP53	21.9856886590523	0.016668823977797398
ATF3	16.8669219099441	-0.0065869899756910155
EPHA2	14.0883197081413	-0.0065869899756910155
HBEGF	16.2144134780221	-0.0065869899756910155
