Item ID	Item value	Change in Kuiper test statistic when item removed
BTG2	20.5628369365647	-0.004748982360922693
CDKN1A	21.040253963567	-0.004748982360922693
SERPINE1	2.67042575432736	0.010402532790592445
TNFAIP3	18.5028682235177	-0.004748982360922693
IRS2	16.5411852787668	0.010402532790592445
SLC2A3	21.6058727362155	-0.004748982360922693
AREG	22.3268802712138	-0.004748982360922693
SAT1	3.06761836520386	0.010402532790592445
ETS2	18.9764321676602	-0.004748982360922693
IFIH1	4.28279793491497	0.010402532790592445
PANX1	2.5041596431667	0.010402532790592445
ZFP36	21.6527053528631	-0.004748982360922693
PLAU	3.152118508715	0.010402532790592445
MYC	21.9258327608287	-0.004748982360922693
NAMPT	1.00649788617488	-0.004748982360922693
ZC3H12A	20.3449869792937	-0.004748982360922693
CCN1	22.1502016660043	-0.004748982360922693
IER5	1.40094503839694	-0.004748982360922693
JUNB	20.957165033338	-0.004748982360922693
PHLDA1	1.14694705380879	-0.004748982360922693
IER2	22.336724299058	-0.004748982360922693
IER3	20.5984230901024	-0.004748982360922693
KDM6B	20.5800246314501	-0.004748982360922693
TGIF1	21.0551482717875	-0.004748982360922693
DUSP5	23.3123431802747	-0.004748982360922693
DUSP2	19.4922636308704	-0.004748982360922693
TSC22D1	16.2789688906122	0.010402532790592445
RIPK2	20.7094861809609	-0.004748982360922693
FOS	18.1170631759686	-0.004748982360922693
F3	15.4790124390959	0.010402532790592445
TUBB2A	2.78018783287914	0.010402532790592445
ATF3	22.8669219099441	-0.004748982360922693
BIRC3	2.95745883132372	0.010402532790592445
HBEGF	22.2144134780221	-0.004748982360922693
SDC4	15.448554659149	0.010402532790592445
RELB	0.611362997215537	-0.004748982360922693
DRAM1	4.36482942119582	0.010402532790592445
NFIL3	20.2085549141083	-0.004748982360922693
CCL2	1.62209067666108	-0.004748982360922693
HES1	18.6454021629278	-0.004748982360922693
EGR1	22.5798956958486	-0.004748982360922693
JUN	21.9131694027589	-0.004748982360922693
GADD45A	23.9168514546077	-0.004748982360922693
TIPARP	18.2319172493869	-0.004748982360922693
KLF4	14.2083919272373	0.010402532790592445
FOSL2	18.0347839282573	-0.0013476218167047804
NFKB2	0.242922178938607	-0.004748982360922693
VEGFA	23.4629770176476	-0.004748982360922693
EFNA1	18.7809697180645	-0.004748982360922693
NR4A2	20.3304648010376	-0.004748982360922693
NR4A1	20.1416279145181	-0.004748982360922693
PER1	15.2184471206862	0.010402532790592445
BMP2	15.414781715445	0.010402532790592445
BCL6	16.9881684393169	0.010402532790592445
TNIP2	3.24209796045451	0.010402532790592445
CLCF1	1.99980692614905	0.004094555054043325
ID2	15.5882115294029	0.010402532790592445
BCL3	23.5796900526739	-0.004748982360922693
BHLHE40	19.3986752597411	-0.004748982360922693
KLF9	13.3493406414127	0.010402532790592445
MAFF	21.0359069577085	-0.004748982360922693
REL	20.0450233024769	-0.004748982360922693
ACKR3	18.2873840105883	-0.004748982360922693
FOSB	19.5778900267001	-0.004748982360922693
PTX3	4.22666963986157	0.010402532790592445
NFKBIE	1.81949116452979	-0.004748982360922693
RIGI	3.05429515689689	0.010402532790592445
